DATASONICH	SECONDS	NANOSECONDS	DIAG	U	V	W	SOS	TEMP	AIN1	AIN2	AIN3	AIN4	CHK
DATADAQMH	SECONDS	NANOSECONDS	Relay_1_1_1	Relay_2_1_1	Relay_3_1_1	SWC_1_1_1	TS_1_1_1	SWC_2_1_1	TS_2_1_1	SWC_3_1_1	TS_3_1_1	SWC_4_1_1	TS_4_1_1	SWC_5_1_1	TS_5_1_1	SWC_6_1_1	TS_6_1_1	TC_1_1_1	TSENSOR_1_1_1	SHFSENS_1_1_1	SHF_1_1_1	SHFSENS_2_1_1	SHF_2_1_1	SHFSENS_3_1_1	SHF_3_1_1	SWIN_1_1_1	SWOUT_1_1_1	LWIN_1_1_1	LWOUT_1_1_1	TCNR4_C_1_1_1	RN_1_1_1	ALB_1_1_1	TA_1_1_1	RH_1_1_1	PPFD_1_1_1	P_RAIN_1_1_1	DAQM_V_1_1_1	DAQM_T_1_1_1	TS_7_1_1	TS_8_1_1	TS_9_1_1	DRM_POWER_STATUS_1_1_1	DRM_V_BATTERY_1_1_1	DRM_V_MAIN_1_1_1	CHK
DATADAQMU	seconds	nanoseconds	AMP	AMP	AMP	m+3m-3	C	m+3m-3	C	m+3m-3	C	m+3m-3	C	m+3m-3	C	m+3m-3	C	C	C	NONE	W+1m-2	NONE	W+1m-2	NONE	W+1m-2	W+1m-2	W+1m-2	W+1m-2	W+1m-2	C	W+1m-2	dimensionless	C	%	umol+1m-2s-1	mm	V	C	C	C	C	Other	V	V	CHK
DATASONIC	1783884101	53912520	0	-1.541	4.46	0.364	350.565	32.67	0	0	0	0	242
DATASONIC	1783884101	103853573	0	-1.364	4.102	0.044	350.593	32.72	0	0	0	0	078
DATASONIC	1783884101	153823874	0	-1.189	4.045	-0.48	350.536	32.62	0	0	0	0	092
DATASONIC	1783884101	203772301	0	0.75	1.785	-0.284	350.656	32.83	0	0	0	0	040
DATASONIC	1783884101	253743060	0	0.362	3.302	0.229	350.616	32.76	0	0	0	0	031
DATASONIC	1783884101	303685862	0	-1.8	3.619	0.496	350.656	32.83	0	0	0	0	008
DATASONIC	1783884101	353658288	0	-1.327	4.694	-0.059	350.685	32.88	0	0	0	0	166
DATAGPS	1783884101	0	0	42.683265	-109.54376	2178.4	9	1	-12.6	0	173.2	102
DATASONIC	1783884101	403605257	0	1.46	5.194	-0.515	350.714	32.93	0	0	0	0	037
DATASONIC	1783884101	453582724	0	-1.274	4.074	-0.085	350.737	32.97	0	0	0	0	148
DATASONIC	1783884101	503524526	0	-1.594	4.248	0.051	350.714	32.93	0	0	0	0	087
DATASONIC	1783884101	553492869	0	-1.535	4.927	0.092	350.696	32.9	0	0	0	0	068
DATASONIC	1783884101	603468628	0	-1.558	4.203	-0.028	350.702	32.91	0	0	0	0	133
DATASONIC	1783884101	653411139	0	-1.627	4.134	0.363	350.742	32.98	0	0	0	0	091
DATASONIC	1783884101	703386815	0	-1.612	3.859	0.278	350.737	32.97	0	0	0	0	114
DATASONIC	1783884101	753329533	0	-1.682	4.19	0.074	350.742	32.98	0	0	0	0	052
DATASONIC	1783884101	803303501	0	-1.531	4.255	0.092	350.725	32.95	0	0	0	0	076
DATASONIC	1783884101	853252303	0	-1.511	4.001	0.031	350.754	33	0	0	0	0	167
DATASONIC	1783884101	903220396	0	-1.585	4.333	0.122	350.754	33	0	0	0	0	190
DATASONIC	1783884101	953186447	0	-1.565	4.59	0.106	350.765	33.02	0	0	0	0	050
DATASONIC	1783884102	3135999	0	-1.279	4.652	0.017	350.886	33.23	0	0	0	0	004
DATASONIC	1783884102	53110008	0	-1.16	4.445	0.009	350.874	33.21	0	0	0	0	224
DATASONIC	1783884102	103053310	0	-1.505	5.366	0.009	350.863	33.19	0	0	0	0	073
DATASONIC	1783884102	152997070	0	-1.486	4.493	0.114	350.845	33.16	0	0	0	0	099
DATASONIC	1783884102	202973080	0	-1.357	4.355	0.73	351.023	33.47	0	0	0	0	033
DATASONIC	1783884102	252947339	0	-1.808	4.6	0.683	350.926	33.3	0	0	0	0	210
DATASONIC	1783884102	302888266	0	-2.013	4.845	0.446	350.931	33.31	0	0	0	0	091
DATASONIC	1783884102	352828860	0	-1.827	5.081	0.396	351.052	33.52	0	0	0	0	097
DATAGPS	1783884102	0	0	42.683265	-109.54376	2178.4	9	1	-12.6	0	173.2	103
DATASONIC	1783884102	402807161	0	-1.839	4.784	0.446	351.086	33.58	0	0	0	0	105
DATASONIC	1783884102	452755422	0	-2.18	4.995	0.626	351.063	33.54	0	0	0	0	049
DATASONIC	1783884102	502726099	0	-2.488	5.015	0.386	351.126	33.65	0	0	0	0	101
DATASONIC	1783884102	552667610	0	-2.48	5.082	0.731	351.326	34	0	0	0	0	147
DATASONIC	1783884102	602642079	0	-2.406	5.156	0.863	351.36	34.06	0	0	0	0	041
DATASONIC	1783884102	652619548	0	-1.95	5.052	1.009	351.372	34.08	0	0	0	0	047
DATASONIC	1783884102	702560559	0	-2.038	4.907	0.832	351.401	34.13	0	0	0	0	086
DATASONIC	1783884102	752531361	0	-2.177	5.024	0.9	351.263	33.89	0	0	0	0	249
DATASONIC	1783884102	802477289	0	-1.68	5.177	0.478	351.172	33.73	0	0	0	0	064
DATASONIC	1783884102	852451216	0	-1.002	4.278	0.368	351.263	33.89	0	0	0	0	094
DATASONIC	1783884102	902422477	0	-1.591	4.057	0.373	351.275	33.91	0	0	0	0	097
DATASONIC	1783884102	952361280	0	-0.786	4.997	-0.946	351.395	34.12	0	0	0	0	162
DATASONIC	1783884103	2336707	0	-1.128	3.84	-0.308	351.452	34.22	0	0	0	0	231
DATASONIC	1783884103	52287927	0	-1.726	4.082	0.357	351.126	33.65	0	0	0	0	051
DATASONIC	1783884103	102258271	0	-0.714	5.209	0.406	351.315	33.98	0	0	0	0	084
DATASONIC	1783884103	152203532	0	0.009	4.05	0.988	351.343	34.03	0	0	0	0	235
DATASONIC	1783884103	202174417	0	-1.214	4.386	0.217	351.286	33.93	0	0	0	0	087
DATASONIC	1783884103	252143553	0	-1.664	4.704	-0.11	351.292	33.94	0	0	0	0	079
DATASONIC	1783884103	302083981	0	-1.96	5.054	0.808	351.195	33.77	0	0	0	0	053
DATASONIC	1783884103	352055700	0	-1.682	5.1	0.557	351.074	33.56	0	0	0	0	241
DATAGPS	1783884103	0	0	42.683265	-109.54376	2178.4	9	1	-12.6	0	173.2	104
DATASONIC	1783884103	402002211	0	-1.669	4.993	0.351	351.206	33.79	0	0	0	0	084
DATASONIC	1783884103	451957722	0	-1.911	4.709	0.369	351.206	33.79	0	0	0	0	108
DATASONIC	1783884103	501924733	0	-2.117	4.976	0.729	351.292	33.94	0	0	0	0	107
DATASONIC	1783884103	551897494	0	-1.818	4.968	0.378	351.481	34.27	0	0	0	0	130
DATASONIC	1783884103	601845255	0	-0.688	4.97	-0.512	351.383	34.1	0	0	0	0	043
DATASONIC	1783884103	651815307	0	-1.404	5.073	-0.032	351.263	33.89	0	0	0	0	130
DATASONIC	1783884103	701761277	0	-0.684	4.866	-0.201	351.246	33.86	0	0	0	0	146
DATASONIC	1783884103	751730121	0	-1.628	4.804	0.426	351.492	34.29	0	0	0	0	091
DATASONIC	1783884103	801679965	0	-1.694	4.622	0.506	351.795	34.82	0	0	0	0	120
DATASONIC	1783884103	851653142	0	-1.633	4.55	-0.231	351.515	34.33	0	0	0	0	075
DATASONIC	1783884103	901622236	0	-1.658	5.039	-0.468	350.823	33.12	0	0	0	0	138
DATASONIC	1783884103	951567623	0	-1.687	6.725	0.092	351.286	33.93	0	0	0	0	117
DATASONIC	1783884104	1536550	0	-0.876	5.344	0.754	351.183	33.75	0	0	0	0	255
DATASONIC	1783884104	51509977	0	-2.666	5.918	0.801	351.246	33.86	0	0	0	0	066
DATASONIC	1783884104	101455905	0	-0.907	3.14	-0.326	351.383	34.1	0	0	0	0	023
DATASONIC	1783884104	151431915	0	1.071	2.46	-1.52	351.452	34.22	0	0	0	0	228
DATASONIC	1783884104	201401051	0	-0.357	2.616	-0.163	351.332	34.01	0	0	0	0	102
DATASONIC	1783884104	251376269	0	0.159	4.065	-0.881	350.863	33.19	0	0	0	0	107
DATASONIC	1783884104	301317073	0	-1.504	3.193	0.386	350.714	32.93	0	0	0	0	083
DATASONIC	1783884104	351288541	0	-0.034	4.361	-0.956	350.582	32.7	0	0	0	0	088
DATAGPS	1783884104	0	0	42.6832666667	-109.54376	2178.4	9	1	-12.6	0	173.2	067
DATASONIC	1783884104	401261010	0	-0.928	2.977	-0.937	350.754	33	0	0	0	0	245
DATASONIC	1783884104	451183165	0	0.889	3.921	-2.406	350.845	33.16	0	0	0	0	102
DATASONIC	1783884104	501126033	0	1.18	2.948	-0.95	350.994	33.42	0	0	0	0	248
DATASONIC	1783884104	551095650	0	-1.53	3.961	0.352	351.046	33.51	0	0	0	0	035
DATASONIC	1783884104	601043768	0	-1.339	4.264	-0.006	351.126	33.65	0	0	0	0	131
DATASONIC	1783884104	651017343	0	0.265	5.234	-1.106	351.235	33.84	0	0	0	0	080
DATASONIC	1783884104	700956420	0	0.152	3.473	-0.974	351.452	34.22	0	0	0	0	087
DATASONIC	1783884104	750933245	0	2.236	3.204	-1.25	351.435	34.19	0	0	0	0	036
DATASONIC	1783884104	800904779	0	-0.143	3.987	-1.261	351.595	34.47	0	0	0	0	158
DATASONIC	1783884104	850877104	0	0.019	3.257	-0.134	351.721	34.69	0	0	0	0	094
DATASONIC	1783884104	900822681	0	-1.329	3.376	0.353	351.903	35.01	0	0	0	0	089
DATASONIC	1783884104	950795006	0	-0.929	4.194	0.728	351.875	34.96	0	0	0	0	125
DATASONIC	1783884105	736457	0	0.693	3.402	-1.045	351.521	34.34	0	0	0	0	191
DATASONIC	1783884105	50715282	0	-0.49	3.286	-1.622	351.303	33.96	0	0	0	0	037
DATASONIC	1783884105	100652276	0	-0.241	4.295	-0.399	351.292	33.94	0	0	0	0	142
DATASONIC	1783884105	150633601	0	-1.224	4.234	-0.691	350.845	33.16	0	0	0	0	125
DATASONIC	1783884105	200575677	0	-1.492	4.46	-0.359	350.834	33.14	0	0	0	0	096
DATASONIC	1783884105	250550211	0	-0.173	4.499	-1.298	350.983	33.4	0	0	0	0	092
DATASONIC	1783884105	300491079	0	1.302	2.437	-1.664	350.857	33.18	0	0	0	0	094
DATASONIC	1783884105	350463738	0	-0.227	3.61	-0.303	351.074	33.56	0	0	0	0	079
DATAGPS	1783884105	0	0	42.6832666667	-109.54376	2178.4	9	1	-12.6	0	173.2	068
DATASONIC	1783884105	400409772	0	-0.926	3.853	-1.832	351.023	33.47	0	0	0	0	138
DATASONIC	1783884105	450385931	0	0.191	2.05	-2.108	351.143	33.68	0	0	0	0	035
DATASONIC	1783884105	500323049	0	0.137	4.284	-0.81	351.006	33.44	0	0	0	0	024
DATASONIC	1783884105	550296666	0	0.994	2.76	-2.037	350.702	32.91	0	0	0	0	057
DATASONIC	1783884105	600269741	0	0.755	3.401	-1.021	351.046	33.51	0	0	0	0	074
DATASONIC	1783884105	650218901	0	0.592	2.744	-1.452	351.074	33.56	0	0	0	0	093
DATASONIC	1783884105	700188351	0	0.426	4.43	-1.277	350.817	33.11	0	0	0	0	036
DATASONIC	1783884105	750134677	0	-0.705	2.709	-0.4	350.645	32.81	0	0	0	0	039
DATASONIC	1783884105	800106461	0	-0.503	3.793	-0.935	350.582	32.7	0	0	0	0	084
DATASONIC	1783884105	850055412	0	-1.175	5.111	0.112	350.805	33.09	0	0	0	0	071
DATASONIC	1783884105	900021446	0	0.759	2.463	-2.053	350.714	32.93	0	0	0	0	088
DATASONIC	1783884105	949978189	0	-0.379	2.315	-0.713	350.696	32.9	0	0	0	0	124
DATASONIC	1783884105	999912932	0	-1.451	4.69	-0.406	350.645	32.81	0	0	0	0	106
DATASONIC	1783884106	49890591	0	-1.266	4.847	-0.465	350.674	32.86	0	0	0	0	119
DATASONIC	1783884106	99858499	0	0.902	5.531	-1.562	350.823	33.12	0	0	0	0	062
DATASONIC	1783884106	149804784	0	-0.257	4.36	-0.518	350.525	32.6	0	0	0	0	046
DATASONIC	1783884106	199776026	0	-0.586	5.151	-0.058	350.593	32.72	0	0	0	0	155
DATASONIC	1783884106	249749101	0	-1.759	5.498	-0.643	350.513	32.58	0	0	0	0	158
DATASONIC	1783884106	299688595	0	-0.312	4.029	-1.709	351.126	33.65	0	0	0	0	159
DATASONIC	1783884106	349663961	0	0.739	2.78	-1.571	350.994	33.42	0	0	0	0	071
DATAGPS	1783884106	0	0	42.6832666667	-109.54376	2178.4	9	1	-12.6	0	173.2	069
DATASONIC	1783884106	399607163	0	-1.444	4.819	0.937	351.286	33.93	0	0	0	0	121
DATASONIC	1783884106	449583071	0	0.729	3.847	-1.505	351.252	33.87	0	0	0	0	111
DATASONIC	1783884106	499550728	0	-1.191	5.626	0.658	351.275	33.91	0	0	0	0	118
DATASONIC	1783884106	549501843	0	-1.41	5.585	0.938	351.063	33.54	0	0	0	0	053
DATASONIC	1783884106	599442793	0	-0.764	4.574	-0.014	351.395	34.12	0	0	0	0	155
DATASONIC	1783884106	649420533	0	-1.177	5.079	-0.108	351.515	34.33	0	0	0	0	140
DATASONIC	1783884106	699361274	0	-0.956	3.5	-2.314	351.063	33.54	0	0	0	0	047
DATASONIC	1783884106	749333514	0	0.847	4.011	0.868	351.206	33.79	0	0	0	0	060
DATASONIC	1783884106	799304213	0	0.329	2.362	-0.731	350.782	33.05	0	0	0	0	092
DATASONIC	1783884106	849255912	0	-2.146	4.407	0.243	350.737	32.97	0	0	0	0	108
DATASONIC	1783884106	899220735	0	0.965	2.015	-2.504	350.914	33.28	0	0	0	0	102
DATASONIC	1783884106	949168935	0	-1.461	2.477	0.361	350.702	32.91	0	0	0	0	108
DATASONIC	1783884106	999141383	0	-0.718	3.37	-1.33	350.765	33.02	0	0	0	0	046
DATASONIC	1783884107	49086082	0	-1.16	4.059	-0.412	350.725	32.95	0	0	0	0	041
DATASONIC	1783884107	99058031	0	-0.359	5.193	-1.079	350.593	32.72	0	0	0	0	104
DATASONIC	1783884107	149029438	0	0.541	4.28	-0.532	350.845	33.16	0	0	0	0	045
DATASONIC	1783884107	198981345	0	-0.669	4.063	-0.19	350.994	33.42	0	0	0	0	112
DATASONIC	1783884107	248924920	0	-0.813	3.273	-1.576	350.794	33.07	0	0	0	0	153
DATASONIC	1783884107	298893910	0	-1.827	4.781	-0.913	350.737	32.97	0	0	0	0	172
DATASONIC	1783884107	348865358	0	0.459	3.258	0.074	350.971	33.38	0	0	0	0	075
DATAGPS	1783884107	0	0	42.6832666667	-109.54376	2178.4	9	1	-12.6	0	173.2	070
DATASONIC	1783884107	398802475	0	1.32	3.015	-1.474	350.782	33.05	0	0	0	0	046
DATASONIC	1783884107	448752882	0	-0.632	4.457	0.293	350.834	33.14	0	0	0	0	108
DATASONIC	1783884107	498725330	0	0.365	3.998	-1.584	350.891	33.24	0	0	0	0	121
DATASONIC	1783884107	548697654	0	0.581	4.863	-0.568	350.874	33.21	0	0	0	0	125
DATASONIC	1783884107	598642353	0	-1.223	5.258	0.266	350.817	33.11	0	0	0	0	100
DATASONIC	1783884107	648622218	0	1.174	3.08	-1.371	350.857	33.18	0	0	0	0	051
DATASONIC	1783884107	698561543	0	-1.116	4.002	1.346	350.777	33.04	0	0	0	0	096
DATASONIC	1783884107	748539324	0	0.44	2.75	-0.928	350.943	33.33	0	0	0	0	007
DATASONIC	1783884107	798477274	0	-0.411	2.884	-0.348	350.886	33.23	0	0	0	0	165
DATASONIC	1783884107	848422807	0	-0.799	4.263	0.813	350.777	33.04	0	0	0	0	115
DATASONIC	1783884107	898392963	0	0.168	3.048	0.657	350.857	33.18	0	0	0	0	084
DATASONIC	1783884107	948372703	0	-0.502	4.018	0.833	350.817	33.11	0	0	0	0	090
DATASONIC	1783884107	998312694	0	2.485	3.151	-0.532	350.983	33.4	0	0	0	0	061
DATASONIC	1783884108	48316975	0	0.55	2.595	1.883	350.943	33.33	0	0	0	0	227
DATASONIC	1783884108	98256591	0	-1.003	2.373	-0.266	350.954	33.35	0	0	0	0	097
DATASONIC	1783884108	148229623	0	-1.022	3.926	1.31	351.074	33.56	0	0	0	0	038
DATASONIC	1783884108	198171906	0	-1.708	4.861	1.197	351.092	33.59	0	0	0	0	117
DATASONIC	1783884108	248145396	0	-1.182	4.086	0.072	351.046	33.51	0	0	0	0	094
DATASONIC	1783884108	298091887	0	-1.42	4.621	0.291	351.034	33.49	0	0	0	0	053
DATASONIC	1783884108	348069543	0	0.464	4.993	-1.049	351.235	33.84	0	0	0	0	114
DATAGPS	1783884108	0	0	42.6832666667	-109.54376	2178.4	9	1	-12.6	0	173.2	071
DATASONIC	1783884108	398005035	0	-0.978	4.14	-0.254	351.114	33.63	0	0	0	0	086
DATASONIC	1783884108	447987358	0	0.672	4.694	0.821	351.011	33.45	0	0	0	0	067
DATASONIC	1783884108	497926059	0	-0.54	3.852	-0.319	350.874	33.21	0	0	0	0	106
DATASONIC	1783884108	547900175	0	-0.072	2.441	-0.995	350.845	33.16	0	0	0	0	146
DATASONIC	1783884108	597866375	0	-0.311	2.313	-0.036	350.863	33.19	0	0	0	0	147
DATASONIC	1783884108	647814700	0	0.34	2.591	-0.271	350.863	33.19	0	0	0	0	046
DATASONIC	1783884108	697761276	0	-0.298	3.312	0.078	350.794	33.07	0	0	0	0	117
DATASONIC	1783884108	747737683	0	0.016	3.73	0.474	350.891	33.24	0	0	0	0	014
DATASONIC	1783884108	797683800	0	-0.433	3.8	0.303	350.954	33.35	0	0	0	0	001
DATASONIC	1783884108	847654208	0	2.311	3.973	-1.35	350.874	33.21	0	0	0	0	052
DATASONIC	1783884108	897597367	0	0.455	3.721	-1.31	351.086	33.58	0	0	0	0	069
DATASONIC	1783884108	947567900	0	-0.772	2.748	0.501	351.063	33.54	0	0	0	0	105
DATASONIC	1783884108	997513350	0	-0.042	2.973	-2.046	351.206	33.79	0	0	0	0	147
DATASONIC	1783884109	47490049	0	0.023	4.738	-0.786	351.326	34	0	0	0	0	161
DATASONIC	1783884109	97435083	0	-0.137	2.163	-0.321	351.355	34.05	0	0	0	0	082
DATASONIC	1783884109	147431448	0	0.366	4.425	-0.219	351.395	34.12	0	0	0	0	097
DATASONIC	1783884109	197381940	0	-0.097	3.154	-1.935	351.492	34.29	0	0	0	0	159
DATASONIC	1783884109	247322474	0	-1.721	3.411	0.352	351.635	34.54	0	0	0	0	087
DATASONIC	1783884109	297267716	0	-0.283	3.337	-1.327	351.652	34.57	0	0	0	0	158
DATASONIC	1783884109	347236833	0	-1.282	3.042	-0.256	351.521	34.34	0	0	0	0	133
DATAGPS	1783884109	0	0	42.6832666667	-109.54376	2178.4	9	1	-12.6	0	173.2	072
DATASONIC	1783884109	397216573	0	-0.093	2.789	-0.218	351.543	34.38	0	0	0	0	159
DATASONIC	1783884109	447156149	0	-0.939	3.896	0.611	351.715	34.68	0	0	0	0	122
DATASONIC	1783884109	497127432	0	0.406	3.496	-1.597	351.721	34.69	0	0	0	0	117
DATASONIC	1783884109	547072841	0	-0.284	3.02	-1.276	351.612	34.5	0	0	0	0	035
DATASONIC	1783884109	597050748	0	0.179	3.45	-1.379	351.772	34.78	0	0	0	0	076
DATASONIC	1783884109	647021823	0	-0.839	3.549	0.126	351.835	34.89	0	0	0	0	115
DATASONIC	1783884109	696966023	0	-1.468	5.034	0.48	351.795	34.82	0	0	0	0	072
DATASONIC	1783884109	746907890	0	0.27	5.031	-0.61	352.052	35.27	0	0	0	0	252
DATASONIC	1783884109	796889673	0	-2.208	5.695	-0.082	351.863	34.94	0	0	0	0	184
DATASONIC	1783884109	846852039	0	-0.381	4.394	-1.686	352.04	35.25	0	0	0	0	107
DATASONIC	1783884109	896798323	0	-1.218	5.4	-0.83	351.715	34.68	0	0	0	0	014
DATASONIC	1783884109	946775481	0	-1.521	5.419	-0.014	351.801	34.83	0	0	0	0	148
DATASONIC	1783884109	996729264	0	-2.082	5.294	-0.681	351.955	35.1	0	0	0	0	118
DATASONIC	1783884110	46686922	0	-0.716	4.659	-0.131	352.052	35.27	0	0	0	0	092
DATASONIC	1783884110	96633331	0	-1.297	4.676	-0.158	352.194	35.52	0	0	0	0	101
DATASONIC	1783884110	146610864	0	-1.873	4.108	0.177	352.194	35.52	0	0	0	0	097
DATASONIC	1783884110	196575897	0	-1.781	4.213	0.39	352.103	35.36	0	0	0	0	054
DATASONIC	1783884110	246527097	0	-1.925	4.017	0.323	352.234	35.59	0	0	0	0	095
DATASONIC	1783884110	296468047	0	-1.658	4.346	0.598	352.622	36.27	0	0	0	0	118
DATASONIC	1783884110	346443080	0	-1.33	4.338	0.534	351.823	34.87	0	0	0	0	040
DATAGPS	1783884110	0	0	42.6832666667	-109.54376	2178.4	9	1	-12.6	0	173.2	064
DATASONIC	1783884110	396415738	0	-1.735	4.342	0.862	352.194	35.52	0	0	0	0	105
DATASONIC	1783884110	446355139	0	-1.588	4.312	0.704	352.679	36.37	0	0	0	0	109
DATASONIC	1783884110	496329368	0	-1.63	4.154	0.792	352.474	36.01	0	0	0	0	054
DATASONIC	1783884110	546297723	0	-1.809	4.155	1.043	352.622	36.27	0	0	0	0	099
DATASONIC	1783884110	596265702	0	-1.865	4.087	0.874	352.821	36.62	0	0	0	0	113
DATASONIC	1783884110	646200266	0	-1.8	4.18	0.698	352.901	36.76	0	0	0	0	206
DATASONIC	1783884110	696164079	0	-2.12	4.578	0.615	352.331	35.76	0	0	0	0	054
DATASONIC	1783884110	746143099	0	-2.483	4.483	0.894	351.641	34.55	0	0	0	0	112
DATASONIC	1783884110	796083663	0	-2.417	4.29	1.314	352.012	35.2	0	0	0	0	244
DATASONIC	1783884110	846051642	0	-2.741	4.406	1.357	351.761	34.76	0	0	0	0	098
DATASONIC	1783884110	896000289	0	-2.817	4.777	1.151	351.703	34.66	0	0	0	0	106
DATASONIC	1783884110	945979185	0	-2.889	4.722	1.002	351.943	35.08	0	0	0	0	118
DATASONIC	1783884110	995924123	0	-2.672	4.889	0.647	352.143	35.43	0	0	0	0	115
DATASONIC	1783884111	45889644	0	-2.27	4.48	0.575	352.331	35.76	0	0	0	0	218
DATASONIC	1783884111	95834541	0	-2.683	4.326	1.422	352.462	35.99	0	0	0	0	058
DATASONIC	1783884111	145827311	0	-2.296	4.262	2.34	352.462	35.99	0	0	0	0	050
DATASONIC	1783884111	195756708	0	-1.822	5.059	2.409	352.554	36.15	0	0	0	0	110
DATASONIC	1783884111	245743437	0	-1.657	5.186	1.79	352.48	36.02	0	0	0	0	008
DATASONIC	1783884111	295668585	0	-1.344	4.341	2.173	352.212	35.55	0	0	0	0	100
DATASONIC	1783884111	345644564	0	-1.935	4.647	1.865	352.44	35.95	0	0	0	0	068
DATAGPS	1783884111	0	0	42.6832666667	-109.54376	2178.4	9	1	-12.6	0	173.2	065
DATASONIC	1783884111	395587044	0	-2.656	4.574	1.947	351.96	35.11	0	0	0	0	067
DATASONIC	1783884111	445574439	0	-2.268	4.609	1.851	351.223	33.82	0	0	0	0	105
DATASONIC	1783884111	495504045	0	-2.224	4.631	1.525	351.383	34.1	0	0	0	0	032
DATASONIC	1783884111	545499732	0	-2.119	4.482	1.559	351.635	34.54	0	0	0	0	114
DATASONIC	1783884111	595444712	0	-1.79	4.74	1.041	352.023	35.22	0	0	0	0	242
DATASONIC	1783884111	645414274	0	-1.586	4.508	0.941	352.2	35.53	0	0	0	0	252
DATASONIC	1783884111	695366129	0	-1.744	4.746	0.658	352.833	36.64	0	0	0	0	122
DATASONIC	1783884111	745339775	0	-1.149	4.816	-0.012	353.049	37.02	0	0	0	0	144
DATASONIC	1783884111	795290380	0	-1.85	4.595	0.053	352.491	36.04	0	0	0	0	053
DATASONIC	1783884111	845227444	0	-1.321	4.808	0.089	352.251	35.62	0	0	0	0	094
DATASONIC	1783884111	895199798	0	-1.218	4.821	0.25	352.639	36.3	0	0	0	0	019
DATASONIC	1783884111	945173652	0	-1.333	5.561	0.166	351.641	34.55	0	0	0	0	095
DATASONIC	1783884111	995122090	0	-1.658	5.693	-0.057	351.103	33.61	0	0	0	0	139
DATASONIC	1783884112	45090361	0	-0.813	5.01	-1.352	351.515	34.33	0	0	0	0	016
DATASONIC	1783884112	95035592	0	-1.714	5.488	0.214	352.383	35.85	0	0	0	0	057
DATASONIC	1783884112	145011487	0	-1.087	4.728	-0.324	352.394	35.87	0	0	0	0	148
DATASONIC	1783884112	194957926	0	-1.496	4.073	1.157	352.462	35.99	0	0	0	0	125
DATASONIC	1783884112	244942863	0	-0.879	3.943	0.847	352.434	35.94	0	0	0	0	123
DATASONIC	1783884112	294872010	0	-1.374	4.108	1.63	352.554	36.15	0	0	0	0	039
DATASONIC	1783884112	344845073	0	-1.069	4.687	0.886	352.554	36.15	0	0	0	0	117
DATAGPS	1783884112	0	0	42.6832666667	-109.54376	2178.4	9	1	-12.6	0	173.2	066
DATASONIC	1783884112	394793969	0	-1.526	4.921	0.624	352.32	35.74	0	0	0	0	064
DATASONIC	1783884112	444760223	0	-2.148	5.084	1.259	352.075	35.31	0	0	0	0	092
DATASONIC	1783884112	494706975	0	0.492	4.331	-1.178	352.263	35.64	0	0	0	0	110
DATASONIC	1783884112	544677268	0	-2.353	4.231	0.807	351.172	33.73	0	0	0	0	099
DATASONIC	1783884112	594624811	0	0.007	5.28	0.193	351.601	34.48	0	0	0	0	250
DATASONIC	1783884112	644598854	0	-1.91	5.773	0.873	351.955	35.1	0	0	0	0	022
DATASONIC	1783884112	694566480	0	-1.051	6.094	0.576	351.383	34.1	0	0	0	0	052
DATASONIC	1783884112	744531856	0	-1.473	6.197	0.817	351.103	33.61	0	0	0	0	100
DATASONIC	1783884112	794504316	0	-1.208	5.452	0.969	351.143	33.68	0	0	0	0	104
DATASONIC	1783884112	844451318	0	-1.215	5.447	0.92	351.092	33.59	0	0	0	0	047
DATASONIC	1783884112	894373737	0	-1.162	4.999	0.924	351.143	33.68	0	0	0	0	121
DATASONIC	1783884112	944346071	0	-1.722	4.311	1.16	352.303	35.71	0	0	0	0	028
DATASONIC	1783884112	994327614	0	-1.75	4.918	0.774	351.452	34.22	0	0	0	0	058
DATASONIC	1783884113	44285782	0	-1.274	4.73	-0.109	351.252	33.87	0	0	0	0	044
DATASONIC	1783884113	94236242	0	-1.689	4.765	0.081	350.914	33.28	0	0	0	0	055
DATASONIC	1783884113	144204368	0	-1.881	4.428	0.598	350.994	33.42	0	0	0	0	110
DATASONIC	1783884113	194133538	0	-1.883	5.147	0.682	351.092	33.59	0	0	0	0	108
DATASONIC	1783884113	244109164	0	-2.234	4.992	0.743	351.034	33.49	0	0	0	0	093
DATASONIC	1783884113	294071123	0	-2.678	5.075	0.696	351.332	34.01	0	0	0	0	093
DATASONIC	1783884113	344046832	0	-2.643	5.329	0.543	351.292	33.94	0	0	0	0	099
DATAGPS	1783884113	0	0	42.6832666667	-109.54376	2178.4	9	1	-12.6	0	173.2	067
DATASONIC	1783884113	394033208	0	-2.644	4.994	0.628	351.286	33.93	0	0	0	0	111
DATASONIC	1783884113	443935503	0	-2.493	4.953	0.375	351.114	33.63	0	0	0	0	098
DATASONIC	1783884113	493906171	0	-3.173	5.745	0.401	350.794	33.07	0	0	0	0	099
DATASONIC	1783884113	543896338	0	-2.794	6.006	0.217	350.903	33.26	0	0	0	0	105
DATASONIC	1783884113	593791925	0	-3.063	5.348	0.658	350.805	33.09	0	0	0	0	115
DATASONIC	1783884113	643746843	0	-3.213	5.796	1.011	351.601	34.48	0	0	0	0	097
DATASONIC	1783884113	693690762	0	-2.901	5.583	0.183	350.553	32.65	0	0	0	0	108
DATASONIC	1783884113	743636722	0	-2.918	5.456	0.069	350.513	32.58	0	0	0	0	108
